wave,conf_tv,trust,discuss,national_pride,income_inequality,party_vote,conf_gov,sign_petition,boycott,democracy,imp_family,happiness,leisure,imp_friends,imp_work,pol_interest,sex,age,educ,income,party_vote_local,party_vote2,party_vote3,survey_interest,regime_supporter,interested_pol,interested_survey,treatment,selfcens_vote,selfcens_petition,selfcens_boycott,selfcens_confgov,selfcens_democracy,selfcens_conftv,selfcens_trust,selfcens_incomeineq,selfcens_nationalpride,selfcens_discuss,selfcens_family,selfcens_happiness,selfcens_leisure,selfcens_friends,selfcens_work,selfcens_index1,selfcens_index2,selfcens_index3
3,1,2,2,1,7,1,1,2,1,1,1,2,3,2,1,2,2,27,3,3,50001,50003,50002,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1,2,2,1,10,1,1,-1,-1,1,1,3,-1,3,-1,2,1,55,2,3,50001,50003,-1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,20,0,40
3,2,2,2,1,10,1,1,-1,-1,1,1,2,3,2,1,2,2,31,1,4,50001,50003,50004,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,-1,2,2,1,10,1,1,-1,-1,1,1,2,2,3,1,3,1,45,2,4,50001,50001,-1,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,20,40,40
3,2,2,2,1,10,1,1,-1,-1,1,1,2,3,2,1,2,2,29,2,4,50001,50002,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,3,2,2,1,10,1,1,2,2,1,1,2,3,1,1,2,1,57,3,5,50001,50002,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,1,1,1,-1,-1,1,1,2,3,3,1,2,2,41,2,8,50001,50003,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,3,2,3,1,10,1,1,2,-1,1,1,2,4,3,1,2,1,58,3,7,50001,50002,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,-1,2,2,1,10,1,2,-1,-1,1,1,2,3,2,1,2,2,28,2,7,50001,50002,50004,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,20,40,40
3,3,2,2,1,10,3,1,2,-1,1,1,2,3,1,1,2,1,31,2,4,50003,50001,-1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,10,1,1,-1,-1,1,2,2,3,2,1,2,2,24,3,8,50001,50002,50004,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,2,2,2,1,10,3,1,1,2,1,1,2,3,2,1,2,1,53,3,4,50003,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,10,3,1,1,2,1,1,2,3,2,1,2,2,22,3,4,50003,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,3,1,2,2,1,1,3,3,2,1,2,1,65,2,3,50003,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,10,3,1,-1,-1,1,1,2,3,1,1,2,2,30,2,4,50003,50001,50004,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,2,2,2,1,10,1,2,-1,-1,1,1,2,3,2,1,2,1,39,2,4,50001,50003,50001,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,2,2,2,2,10,3,3,2,3,1,1,2,3,3,1,3,2,24,3,4,50003,50001,50004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,3,1,8,1,1,2,3,1,1,2,-1,-1,2,2,1,46,2,4,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-40,0
3,2,2,2,1,10,3,2,3,3,1,1,1,2,2,1,2,1,48,3,5,50003,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,5,2,3,3,1,1,1,3,3,1,2,1,28,3,2,5,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,3,2,1,1,2,1,2,2,1,4,3,3,1,2,2,26,3,2,50001,50004,50003,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,2,10,3,2,2,2,1,1,2,3,2,1,2,1,30,3,3,50003,50002,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,1,1,7,2,3,1,2,2,1,2,3,2,1,1,1,21,3,2,50002,5,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,10,3,1,3,3,4,1,2,2,3,2,1,2,25,3,2,50003,50002,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,2,10,1,2,2,3,1,1,2,2,2,1,4,2,30,2,2,50001,50002,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,1,1,2,1,1,2,2,2,1,1,1,22,3,9,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,1,2,1,1,2,2,2,1,1,1,20,3,2,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,2,2,3,3,1,1,2,2,2,1,2,2,25,3,2,50002,50003,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,1,2,3,3,1,1,2,2,1,1,3,1,20,3,2,50001,50004,50002,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,5,1,3,3,1,1,1,3,2,1,2,1,22,3,2,5,50001,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,1,1,2,1,1,2,1,2,1,1,1,27,3,3,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,2,3,1,1,4,1,2,1,1,1,22,3,6,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,2,2,1,1,2,2,2,1,2,1,32,3,2,5,50004,50003,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,1,2,1,3,1,1,2,3,2,1,3,1,18,2,-2,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,5,2,3,2,1,1,1,2,2,1,2,2,24,2,5,5,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,5,2,3,3,1,1,1,2,3,1,2,1,20,1,1,5,5,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,2,2,3,3,1,1,2,3,2,1,2,1,50,2,7,50002,50003,50001,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,1,1,1,1,1,1,2,2,1,1,1,30,3,5,50001,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,5,1,3,3,1,1,1,1,2,1,2,1,65,2,4,5,5,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,1,2,3,3,1,1,1,3,2,1,2,1,35,3,8,50001,50001,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,1,1,3,2,1,1,2,3,2,1,3,1,27,2,3,50001,50001,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,3,2,1,1,2,2,2,1,2,1,52,3,9,50001,5,50002,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,64,3,8,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1,1,1,10,1,2,1,2,1,1,1,2,2,2,2,2,19,3,8,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-20,0,0
3,1,2,1,1,10,1,1,1,1,1,1,2,2,2,1,2,1,25,2,5,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,1,1,-1,2,1,1,2,2,2,1,3,1,20,1,1,50001,5,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,1,2,2,1,10,1,1,1,1,1,1,2,2,2,1,1,1,26,3,2,50001,5,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,5,2,3,3,1,1,1,2,1,2,3,1,60,1,4,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,3,2,1,1,1,2,2,1,2,2,20,3,2,5,5,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,3,2,1,1,2,2,2,1,1,1,22,1,3,5,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,2,2,3,2,1,1,1,2,1,2,2,2,18,3,2,50002,50003,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,3,2,1,1,1,1,2,1,2,2,32,3,3,5,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,3,3,1,1,1,2,2,1,2,1,65,1,9,5,5,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,1,2,3,3,1,1,1,1,2,1,2,1,63,1,4,50001,50004,-1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,3,2,3,3,1,1,1,2,2,1,4,1,40,2,2,50003,5,50002,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,5,2,3,3,1,1,2,2,2,1,3,1,26,1,2,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,1,10,5,2,3,1,1,1,4,3,2,1,2,1,28,3,3,5,5,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,3,3,1,1,2,2,1,1,2,2,25,2,5,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,3,1,10,1,1,3,1,1,1,2,2,2,2,2,1,65,3,5,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,1,3,3,1,1,1,2,2,1,1,2,24,2,2,50001,50003,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,3,1,10,1,1,3,1,1,1,1,2,2,1,3,1,41,2,3,50001,50003,50004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,1,3,3,1,1,2,1,1,1,2,1,35,2,3,50001,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,2,3,2,1,1,1,2,1,1,2,1,60,2,4,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,3,3,1,1,1,2,2,1,3,1,60,2,3,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,5,2,3,3,1,1,3,2,2,2,3,2,42,2,-2,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,1,2,3,3,1,3,1,2,3,1,3,2,21,2,2,50001,50002,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,10,3,2,3,3,1,1,2,2,2,2,3,2,27,2,5,50003,50002,50004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,2,1,-1,1,2,3,2,1,1,1,2,2,1,2,1,56,3,2,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0
3,2,2,3,2,10,2,2,3,3,1,2,1,3,2,2,4,2,28,2,3,50002,50003,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,10,4,2,3,3,1,1,1,2,2,1,2,1,68,1,3,50004,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,1,3,1,1,1,2,2,2,1,2,1,28,3,4,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,1,10,2,2,1,2,1,1,1,2,1,1,1,1,21,3,2,50002,5,50001,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,4,2,3,3,1,1,1,2,2,2,2,2,32,2,8,50004,50002,50001,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,1,1,10,5,2,1,2,1,1,1,2,1,2,1,1,72,3,9,5,50002,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,1,2,2,2,2,1,2,1,3,2,1,3,2,45,2,8,50002,50003,50001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,1,2,3,1,1,2,1,2,1,2,2,20,3,2,50001,50002,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,2,10,1,2,3,1,1,1,4,2,2,1,2,1,26,3,2,50001,50002,-1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,1,1,1,1,2,1,2,1,1,1,27,3,5,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,1,1,1,1,1,1,2,1,1,1,2,1,29,2,4,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,2,3,1,1,2,2,1,1,2,2,21,3,7,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,5,1,2,3,3,1,2,2,2,2,1,1,2,35,1,5,50001,50004,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,3,3,1,1,3,2,2,2,3,1,53,1,1,5,5,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,1,3,1,1,1,1,2,1,2,2,40,2,9,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,2,2,1,1,2,2,2,2,2,2,20,2,7,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,1,2,2,-1,1,1,1,2,2,1,3,1,48,1,2,50001,50002,50003,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,10,5,3,-1,3,1,1,2,2,3,1,2,1,24,3,7,5,5,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,3,1,10,1,2,1,3,1,1,2,2,2,1,2,1,32,3,8,50001,5,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,5,2,3,-1,1,1,2,2,2,1,2,2,23,3,3,5,5,5,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,10,5,2,1,-1,1,1,2,3,2,1,2,2,19,3,2,5,5,5,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,1,2,2,1,10,1,1,1,1,1,1,3,2,2,1,1,1,46,3,2,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,5,2,-1,3,1,1,1,2,2,1,4,2,31,2,2,5,5,50004,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,1,1,2,3,3,1,1,2,2,2,1,3,2,32,2,1,50001,50002,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,3,1,10,5,2,3,3,1,1,1,2,2,2,2,2,43,2,8,5,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,5,1,1,3,1,1,1,1,2,1,2,2,30,2,8,5,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,10,5,1,-1,3,1,1,1,2,2,1,2,1,37,1,1,5,5,50004,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,1,2,2,1,1,5,1,3,3,1,1,1,2,2,2,2,1,31,3,2,5,5,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,9,1,2,1,1,1,2,2,4,3,1,2,1,20,2,5,50001,50001,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,8,2,3,3,3,1,1,2,3,2,1,2,1,26,2,6,50002,50003,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,3,1,2,1,1,-1,-1,2,3,2,2,3,1,4,1,35,1,1,50001,50002,50003,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,3,2,2,1,1,1,1,-1,-1,2,1,2,3,3,2,1,1,25,2,1,50001,50002,50004,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,3,2,2,1,9,2,2,-1,-1,2,2,3,4,3,1,3,1,22,1,7,50002,50003,50001,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,3,2,1,1,8,1,2,3,3,4,1,1,2,2,1,2,1,21,3,5,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,8,1,2,3,3,2,1,2,3,2,1,1,2,19,3,6,50001,50003,50002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1,2,1,9,1,2,3,3,2,1,2,3,1,1,2,1,22,3,5,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-20,0,0
3,3,2,1,1,2,1,3,3,3,1,1,1,1,2,1,2,1,22,3,5,50001,50002,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,3,1,7,2,1,3,3,1,1,1,2,2,1,3,2,35,2,5,50002,50004,50001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,4,1,1,2,3,3,1,1,4,4,4,1,3,1,32,3,1,50001,50004,50002,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,8,3,1,3,3,1,1,2,3,2,1,2,1,28,3,6,50003,50001,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,3,1,2,3,-1,1,1,2,2,3,1,3,1,56,2,5,50001,50003,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,10,3,2,3,-1,-1,1,2,2,2,1,1,1,52,2,5,50003,50001,50004,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40
3,2,2,1,1,4,1,2,3,-1,1,1,2,3,2,1,2,1,47,2,5,50001,5,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,1,-1,2,1,2,1,2,-1,-1,1,1,2,2,2,1,3,1,36,2,3,50001,50003,50004,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,20,40,40
3,1,2,2,1,3,5,2,2,2,1,1,2,1,2,1,2,1,22,3,2,5,50003,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,1,1,1,2,3,1,1,1,2,2,2,2,1,34,2,1,50001,5,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,2,2,40,3,1,50001,50003,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,2,2,1,3,3,1,1,2,3,2,1,2,1,28,2,1,50002,50003,50001,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,25,2,5,50001,50003,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,5,1,2,-1,3,1,1,1,4,1,1,2,1,28,2,5,50001,5,-1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,1,2,2,1,9,1,1,-1,-1,1,1,2,3,3,1,2,1,28,2,4,50001,50003,50004,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,2,2,3,2,1,1,3,2,3,1,1,2,3,2,1,2,1,20,3,5,50001,5,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1,1,1,8,2,2,2,2,1,1,1,2,3,1,2,2,25,3,5,50002,50003,-1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-20,0,0
3,3,2,3,1,10,1,3,2,3,1,1,2,3,2,1,2,2,40,2,1,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,3,1,1,1,2,3,3,2,1,2,3,3,1,2,2,25,2,5,50001,50003,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,3,1,8,5,2,3,3,1,1,2,3,2,1,2,1,63,1,1,5,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,1,10,2,1,1,2,1,1,2,3,2,1,2,1,32,3,1,50002,5,50001,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,3,1,1,5,1,2,2,1,1,2,2,3,1,2,1,35,1,1,5,5,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,3,1,44,1,5,50001,50003,50004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,2,5,1,3,2,3,1,1,1,2,1,1,2,1,27,2,5,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,1,2,10,1,3,2,3,1,1,2,2,1,1,2,1,60,1,4,50001,50003,50004,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,9,3,3,2,2,4,1,-1,3,2,1,2,1,43,3,1,50003,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-20,0
3,3,2,1,1,9,2,3,2,2,4,1,2,2,2,1,2,2,35,3,1,50002,50001,50004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,1,2,1,1,2,2,2,1,1,2,3,2,1,2,2,28,2,3,50001,50004,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,1,1,10,1,2,2,3,1,1,2,3,2,1,2,1,35,2,5,50001,5,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,1,10,1,2,2,3,1,1,2,3,3,1,2,1,40,3,5,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,2,10,1,3,2,-1,1,1,2,3,2,1,2,1,45,1,2,50001,50003,50004,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,3,2,2,1,10,5,3,2,-1,1,1,2,3,2,1,2,1,31,3,6,5,5,-1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,10,1,2,2,-1,1,1,1,3,2,1,1,1,45,2,3,50001,50003,50004,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,10,3,2,3,-1,1,1,1,3,2,1,2,1,25,3,4,50003,50001,50004,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
3,2,2,2,1,10,2,2,-1,-1,1,1,1,3,2,1,2,1,38,3,3,50002,50003,50004,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
3,2,2,2,1,10,1,2,2,3,1,1,2,3,2,2,2,1,40,3,3,50001,50003,50004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,10,3,2,-1,1,2,1,2,3,3,1,2,1,48,1,3,50003,50001,50004,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
